1316,6865 
9025,8711 
813,7241 
3010,8545 
7230,2423 
4311,464 
8884,5022 
6591,5414 
3484,2597 
8211,2861 
4678,8811 
2276,7812 
4185,2957 
4375,3964 
5622,9296 
723,3991 
3225,2800 
7584,779 
4807,8643 
6968,4154 
6412,7043 
1922,6343 
7576,1436 
4419,2594 
1327,3699 
3040,9362 
4310,2657 
7822,4736 
4595,8697 
3968,6797 
8353,3365 
3640,5719 
815,3446 
1992,2181 
6615,4081 
5724,3292 
6443,4595 
6928,3958 
4787,3492 
6065,9144 
7018,6513 
853,3038 
695,6076 
9845,871 
3593,303 
9371,8162 
8299,1911 
4588,1774 
4263,1037 
5990,1086 
3064,2476 
3023,2799 
8875,566 
9522,9623 
3107,3891 
6366,8300 
8250,9188 
7774,3239 
2721,1135 
8990,4495 
6365,8742 
3527,1192 
7429,4279 
4292,7765 
1259,5842 
1374,5685 
5441,3435 
9233,7148 
4440,8738 
6647,5497 
5573,1920 
2733,2768 
9610,3030 
9385,6965 
9979,4646 
7297,3694 
3800,3516 
9006,5412 
4100,6369 
570,8219 
6615,4953 
8126,492 
6147,2502 
4603,7352 
4457,1971 
8606,7941 
4749,9354 
9654,3212 
2332,470 
9110,422 
1633,6123 
406,8678 
5210,1853 
6347,2770 
8496,5541 
5141,2954 
6420,5596 
9564,2231 
1752,3154 
2281,3640 
1236,9281 
3198,9469 
1708,594 
8425,9110 
7917,3003 
2945,8690 
6578,7390 
6491,1357 
2123,7895 
1256,1664 
3236,4597 
4307,5458 
6446,4757 
3397,8262 
1524,4111 
8098,2857 
3484,9162 
3282,2348 
8672,181 
1638,7103 
9379,4792 
581,4345 
5016,1961 
5904,6577 
1197,2275 
385,5908 
2316,5206 
782,1185 
38,428 
7017,7215 
7891,9693 
9817,9013 
8904,6305 
4422,4623 
7967,3029 
5441,1608 
7397,4232 
1705,4303 
3086,5272 
2038,1791 
3564,7383 
4753,5322 
950,594 
441,3016 
5506,4286 
9826,9183 
4458,7098 
6240,6054 
6961,1686 
7596,4459 
1311,4014 
7857,7721 
2877,8477 
1610,5626 
7855,3966 
553,3559 
9067,592 
2448,2004 
8582,1448 
2947,5530 
7685,7482 
9780,8066 
9997,207 
8329,2246 
6036,6724 
2517,5269 
3375,9277 
9242,4447 
2682,7202 
9284,1616 
7601,8411 
1438,1979 
4088,2847 
3583,2063 
8686,270 
5854,2712 
6178,3226 
416,1151 
3021,4033 
1841,2410 
8368,3518 
3568,3849 
2038,8120 
3663,8374 
4970,4505 
5419,1283 
9500,5027 
8692,6990 
112,7176 
8088,5904 
3773,5817 
1794,6409 
6455,3967 
2516,6325 
7980,1295 
626,1310 
6531,9811 
3125,8036 
5347,2944 
3919,3641 
3451,124 
1552,5410 
8437,5476 
4568,1021 
9670,8752 
6783,3806 
3517,8153 
3572,9435 
745,7614 
21,157 
7465,2992 
154,5693 
1665,6980 
3449,792 
5487,1010 
3956,6393 
8675,833 
1125,6130 
3961,6211 
7028,269 
3618,7062 
7789,6832 
3206,6095 
6838,1677 
6800,5824 
2102,9256 
98,1028 
6771,5413 
8436,553 
8372,5282 
3614,5823 
9472,8874 
2530,9250 
7078,1248 
9939,7074 
3926,5405 
1260,2006 
994,6858 
5195,1657 
7041,3344 
3123,8252 
2176,5191 
1322,3450 
9020,3835 
2134,9918 
618,492 
6724,7580 
2448,2431 
7349,472 
766,6369 
4797,2618 
9976,1585 
5158,1390 
4679,8235 
6207,2254 
5118,8747 
8704,8128 
2672,7585 
8260,5539 
2824,2029 
8606,2735 
4201,1856 
4721,8838 
1446,841 
2977,5818 
3517,4136 
6746,9895 
4836,5903 
7532,6432 
5847,6944 
506,6831 
6516,7717 
2785,2049 
2819,6786 
6672,5238 
7023,2430 
7722,1375 
8065,2240 
8825,2038 
5513,7077 
5585,3757 
725,5078 
9060,4535 
8773,1936 
5490,2567 
5450,2202 
4303,981 
1095,1144 
8886,2336 
10,3597 
9168,3766 
3312,8728 
4362,5547 
6001,9020 
8791,3294 
2153,7789 
5969,9152 
7822,2729 
3746,6584 
1000,9893 
2462,3619 
6195,6221 
1354,1307 
6583,4333 
3784,1998 
1088,4983 
639,8068 
8994,5652 
3137,2617 
6759,1262 
2529,3684 
7838,60 
906,7083 
6008,9561 
6923,2481 
4087,8837 
4419,5739 
2252,1884 
6109,3129 
3710,6896 
6750,1730 
5453,8572 
1098,5461 
1536,5075 
6591,70 
9769,2129 
7584,626 
8314,1118 
8321,9143 
8277,3043 
3607,8393 
323,7865 
2532,5486 
310,7662 
920,807 
6437,7722 
5515,5549 
2210,4623 
3208,2916 
2312,478 
1199,9473 
4876,1286 
9295,6961 
8329,3028 
772,672 
3779,5725 
9854,7215 
5073,3064 
5628,6539 
5444,2962 
9549,9690 
8305,5491 
9299,520 
4153,3981 
827,607 
9175,7056 
566,7974 
2848,613 
2422,9394 
2015,7475 
7095,8206 
4768,2642 
6639,9790 
9671,9668 
4934,6328 
3728,6138 
659,8882 
8747,1795 
9122,8779 
902,9580 
5823,6646 
4459,5126 
3488,6743 
3333,3631 
7667,4720 
5881,7534 
4136,8655 
9540,8560 
727,114 
7833,6017 
1637,9450 
6819,198 
8636,4295 
6010,5755 
973,9522 
9521,8155 
2683,3875 
5446,6281 
3914,1699 
7907,4647 
7893,1403 
3990,2462 
9437,7147 
3501,4305 
6747,7191 
3565,1890 
1396,9403 
73,6242 
5005,722 
6102,637 
9607,3523 
7293,3489 
4615,2607 
1481,9066 
3751,9816 
3209,16 
9879,5134 
4986,1172 
3169,931 
7185,9746 
1693,7060 
347,1944 
2923,6063 
4614,3063 
5388,5928 
3981,3650 
626,6137 
7547,1859 
3215,768 
4255,7353 
2409,5144 
9028,3002 
8190,8763 
7961,4348 
660,6243 
6107,3945 
5762,2891 
889,3551 
8693,8400 
8562,4088 
6976,4472 
811,7874 
5448,4393 
3670,6343 
780,2644 
3653,3077 
5334,3623 
6900,6071 
3480,6267 
5622,446 
7023,1470 
4655,5065 
1076,9173 
7371,3043 
7670,6937 
2948,4453 
1032,6592 
6671,1942 
7829,5316 
2734,8167 
4423,4595 
918,7898 
1572,464 
9064,1598 
5476,5231 
2270,9362 
1204,4906 
5685,5675 
1222,5630 
6277,612 
310,1812 
9167,3054 
9,5813 
8088,8374 
8139,7254 
9644,6689 
6550,7803 
8763,792 
7173,1534 
1734,1763 
9859,1957 
4483,6441 
6815,1420 
7564,3118 
1127,2933 
7685,7415 
7882,8911 
1788,9209 
6003,5026 
6922,9581 
9279,3881 
891,2438 
575,1356 
6300,3672 
5589,6845 
9365,3254 
9399,4266 
1296,3945 
319,7871 
5732,1607 
2679,9583 
9113,7282 
5326,4787 
7149,5908 
5663,9802 
3281,7555 
7195,4130 
5968,7627 
1609,8927 
1677,7901 
2894,2033 
5640,5208 
5133,3173 
5413,2190 
9210,6160 
5838,4233 
4426,2052 
6430,1612 
9818,2984 
7695,1263 
8631,1358 
4110,8567 
3455,5489 
2186,6876 
845,6973 
6334,906 
1932,8130 
5055,8217 
4877,1345 
7293,8772 
1099,2694 
8618,3637 
6735,3085 
2408,1231 
6859,3002 
3946,7951 
2525,3559 
7957,1032 
1485,3895 
2285,1375 
7117,2596 
1946,1889 
9105,2875 
7988,5059 
7340,4965 
6178,9973 
8167,250 
7028,6550 
2229,5771 
8105,6859 
2880,3922 
5572,2697 
2074,4290 
4505,5053 
843,3746 
6767,6732 
3045,7573 
6417,7528 
2653,2146 
6239,1457 
2104,4732 
8820,2576 
2481,8589 
9258,9226 
8363,4569 
9722,4310 
8136,9663 
9422,6667 
9677,5955 
5629,4678 
7968,8333 
2583,4504 
1151,4816 
29,2411 
8224,8840 
4948,6214 
6425,9841 
4262,3487 
8684,4655 
9669,5920 
6743,3007 
9436,9971 
945,8678 
9440,3303 
8406,4635 
2250,2285 
4427,6642 
801,6969 
3990,9647 
832,4930 
919,6234 
6867,1557 
9232,9578 
4499,1448 
2684,6699 
9513,7403 
7508,9168 
1290,4880 
5654,5379 
8290,1885 
9703,7394 
7990,758 
6795,1695 
4904,3173 
5447,1333 
3954,5141 
3419,4247 
6932,7220 
9106,7747 
6559,4169 
6824,2054 
5405,3298 
5990,4526 
3621,9306 
6001,5307 
7639,1455 
9742,7263 
6081,2649 
8494,5516 
16,867 
9447,9152 
8871,6763 
6121,6917 
3514,5883 
8198,9052 
5477,3979 
1098,9410 
1654,5317 
4751,4031 
8473,4184 
1540,4891 
2187,919 
3077,1275 
4266,2743 
1621,3474 
83,2950 
5314,5751 
139,4218 
6228,9808 
4541,5821 
3142,7361 
9470,3971 
9792,2342 
2814,1372 
9459,5604 
1564,5606 
5087,5900 
1722,3891 
1697,1711 
6268,4017 
7816,4814 
490,2837 
2055,4905 
5899,7743 
5975,9167 
9498,31 
3492,6259 
5082,9280 
5254,8588 
4623,2671 
8130,9948 
4231,5532 
5307,9130 
552,5053 
8378,1490 
6316,4633 
9306,7332 
3873,8510 
1102,16 
6186,5318 
7396,4390 
2646,9568 
856,2265 
8207,8791 
5330,8694 
9884,7820 
4628,8095 
5334,5593 
2985,5440 
1936,6317 
7310,2719 
7039,6012 
607,4956 
572,7795 
9762,2648 
9662,84 
9950,9749 
6089,5065 
1659,6923 
8267,6180 
3851,5473 
7182,9450 
6137,995 
9912,5683 
6087,7474 
4722,4694 
9304,2577 
2237,9224 
7085,3511 
3474,2655 
9778,131 
6948,2017 
2509,3758 
5221,3055 
5396,3983 
9647,8852 
4843,7522 
410,5026 
5062,2919 
9076,8853 
610,7781 
8854,2962 
6554,6963 
2919,5609 
6290,2683 
7432,3752 
4076,151 
1786,144 
9985,9329 
8315,6170 
2408,6361 
4489,8758 
8424,8918 
8976,6007 
7394,2806 
1403,2952 
43,8981 
5136,820 
9633,5775 
6315,5248 
8915,3668 
4299,4368 
8946,2146 
5537,2839 
9449,3414 
1519,1294 
1512,2260 
2320,7941 
5692,3573 
6643,1612 
2239,8014 
9258,9317 
2963,8356 
9497,4868 
8724,5050 
1413,1948 
6510,3264 
7511,4944 
4707,9109 
932,5689 
301,7228 
6250,291 
582,7191 
7403,6070 
536,6175 
3632,7159 
434,7253 
6287,5284 
3399,1037 
1732,6224 
1944,8700 
1217,7157 
9567,8104 
9439,8884 
4370,1518 
8345,7916 
4345,207 
1123,3988 
6859,1052 
8886,9624 
4353,3319 
9483,1657 
8289,7863 
9058,6199 
2649,8185 
6854,6384 
6036,9091 
1811,728 
2888,3593 
3841,1680 
6649,4279 
3878,7265 
8149,7752 
1513,3575 
2056,811 
3107,8150 
6127,2838 
3274,2727 
1695,8076 
2241,9851 
7270,5218 
4789,8399 
5041,346 
4773,6177 
2585,1786 
6936,1938 
5017,755 
8724,2660 
4261,8340 
8320,3707 
2400,9897 
6290,8179 
6382,3273 
2027,5549 
2095,4884 
1771,4806 
2158,3357 
7470,34 
3095,136 
963,6594 
9294,5123 
1593,400 
5452,8159 
7380,4518 
2654,8859 
8280,6744 
5551,1523 
1653,3557 
3138,9588 
3615,7640 
8998,7495 
3977,8813 
4029,849 
8355,3425 
262,3911 
6867,534 
323,2575 
8932,9641 
2926,1598 
5929,3466 
9426,3669 
1497,5906 
7627,5217 
5440,2062 
8917,2466 
8068,4398 
3851,8599 
4200,6026 
3746,5430 
7747,537 
6793,2813 
4584,7935 
8602,5859 
2125,8150 
1577,5854 
2200,3778 
5320,2460 
1868,6059 
1254,2615 
376,3714 
9536,5984 
4819,4587 
9452,5609 
6566,7710 
8642,495 
8544,5267 
5462,2130 
8550,8275 
2646,2732 
2887,7377 
4953,3147 
9917,3462 
5098,9967 
6054,5979 
6965,4572 
5055,9796 
1140,5258 
6204,2951 
9484,8342 
7561,5686 
3588,2465 
2385,7557 
1190,4112 
5652,9221 
7361,3210 
8375,1822 
1041,6953 
4429,4622 
5137,6620 
9298,4327 
485,2630 
9470,3812 
6195,2084 
9032,9344 
4107,2280 
673,9605 
6449,1532 
72,4335 
8509,1609 
7935,2370 
5469,8284 
6182,6277 
3926,5500 
7850,2009 
674,847 
2110,7007 
56,5836 
494,4399 
8760,4242 
1697,8953 
5062,5403 
314,8545 
4593,5754 
3643,554 
5901,9241 
4563,6201 
1822,1933 
9136,2996 
4383,1676 
6783,3509 
9156,2544 
7516,8368 
1895,498 
3294,8808 
655,3377 
6720,9306 
2309,9605 
7432,2491 
7224,9703 
8031,6219 
4294,895 
5460,5626 
7381,7459 
9194,6306 
2176,6648 
9336,5229 
6499,9032 
3758,8005 
82,2142 
7973,5370 
4990,8732 
5280,5460 
3589,5021 
9835,7458 
5297,1509 
5081,2830 
4898,965 
1766,4468 
8781,1582 
2234,6633 
5215,8272 
4468,830 
3318,9160 
862,415 
7707,9078 
2944,6606 
9478,605 
7066,7270 
4169,7622 
2952,2570 
5402,2856 
4095,7790 
5141,3214 
3527,633 
4670,1541 
2626,4864 
1964,6042 
6845,7655 
7957,7760 
7912,1770 
5775,8365 
3770,3237 
8719,6290 
8609,3226 
5432,8466 
9350,878 
664,7611 
8598,4930 
265,7547 
6899,4937 
9875,8380 
3264,5169 
7871,6925 
6128,9282 
7954,5249 
5841,517 
7356,909 
5151,1491 
2014,6012 
2923,7634 
2082,4728 
7019,4451 
2506,3351 
5337,9352 
7504,6105 
5237,5464 
2845,9568 
2118,1803 
4759,293 
6005,8852 
934,9619 
5386,8252 
792,42 
3603,171 
582,1628 
9011,8882 
171,9821 
8479,8170 
6564,2626 
9443,574 
4852,8598 
6481,3907 
9841,7404 
4907,6102 
2680,9219 
7019,4675 
4184,7085 
1053,1190 
6873,4421 
395,1974 
1224,5517 
5895,812 
8940,5296 
3869,6557 
5123,4844 
5701,3374 
1723,7439 
4921,843 
2147,9661 
1256,5004 
4761,2048 
5146,3749 
7951,7867 
9594,574 
4528,141 
2076,9330 
7392,437 
9052,4693 
1415,9807 
6859,1303 
6069,8610 
9635,1435 
8035,7932 
1424,6436 
2689,6894 
5307,8998 
5646,635 
2322,5743 
4282,4313 
798,3680 
3421,8740 
4642,6806 
7073,3828 
4563,5078 
9599,8427 
848,9401 
9797,2872 
89,5747 
1541,602 
8300,9955 
6623,9211 
7428,5710 
729,614 
4222,8443 
3028,4670 
4707,1823 
899,7979 
2760,9189 
9417,471 
2619,4754 
1841,4929 
3227,3354 
2070,2468 
5104,2472 
5653,754 
9750,3116 
3448,4948 
9859,8068 
4053,7141 
4814,2056 
6985,3046 
1201,7917 
4685,912 
8514,1806 
0,5360 
9693,8434 
7978,8568 
7197,3989 
3513,3123 
3044,633 
938,9613 
9184,6794 
1048,5489 
3532,2233 
7733,5713 
6228,5256 
941,2864 
5766,3602 
1488,2638 
2804,4615 
3218,2880 
9084,1018 
5346,4755 
9259,2787 
9359,7510 
2847,9721 
5363,746 
9439,265 
4410,5099 
677,4810 
4115,1893 
6949,7014 
7260,8064 
6583,8319 
790,5376 
9200,9447 
7832,5783 
6336,5652 
1573,2136 
6183,4746 
2836,5438 
7450,4993 
4382,6281 
6137,3362 
1696,2617 
8391,3046 
9447,3507 
180,939 
876,7513 
395,1722 
9908,4325 
7416,8332 
3727,4299 
871,9067 
8329,1278 
2416,5210 
7453,7798 
7262,4953 
1221,1553 
8733,6817 
535,6118 
1721,1492 
259,2546 
3301,3812 
8287,2737 
4195,8589 
8278,4438 
1898,2868 
8098,5633 
6425,3856 
2712,2416 
2093,7687 
9966,9179 
9279,4705 
743,807 
1305,106 
5684,4640 
132,2120 
8467,2725 
8046,8848 
5273,8243 
9942,5123 
8669,2014 
4023,9466 
2488,9320 
6523,4643 
5310,7480 
9871,3242 
5059,7298 
8787,5208 
1432,3519 
202,8081 
3036,7005 
441,2883 
3171,7228 
9954,2765 
5464,5989 
4107,6683 
8397,4203 
7018,2576 
3792,4791 
2024,3873 
2553,4115 
1477,2287 
7737,3260 
8314,4562 
3174,2060 
460,6514 
6567,890 
8030,6212 
1951,9137 
3017,6122 
3151,1499 
9529,850 
6096,7069 
6212,9220 
8198,1014 
3281,8028 
136,5021 
3908,5297 
1173,6023 
7918,274 
3153,4516 
2638,8915 
5708,3526 
9086,9718 
6153,9793 
5225,9817 
2380,1739 
5740,3616 
4055,5585 
9129,5451 
6407,4162 
4900,3435 
9150,3467 
6940,8036 
8100,5408 
7967,7412 
7065,7532 
4905,7858 
9228,9845 
7674,895 
1766,8563 
2983,4368 
1883,7919 
1222,2401 
6495,3701 
6001,5139 
8732,7013 
720,5299 
2819,4598 
7568,1397 
852,2577 
7213,3114 
8508,3033 
8995,3947 
3601,4487 
1417,1423 
8867,8986 
7379,955 
1854,1322 
6231,7752 
5855,664 
4094,184 
5193,2160 
2217,513 
7658,6243 
7123,1672 
2055,8485 
8729,9960 
2218,8176 
9879,1524 
4345,960 
6886,2684 
236,7837 
3176,4449 
3087,1892 
4088,9907 
10,3757 
6147,2888 
6563,6253 
1837,1305 
3333,589 
1448,1430 
151,8477 
745,4920 
5587,8450 
7830,9659 
903,1721 
9226,4145 
2895,7094 
5638,1041 
171,5181 
5771,8404 
7106,1272 
6040,415 
3613,8076 
6837,2566 
2512,5844 
9207,8472 
7796,458 
8509,7573 
9603,5774 
5183,3516 
9081,3668 
8838,1442 
3541,8487 
9607,81 
5741,9904 
4861,207 
1377,5019 
3019,6747 
9966,486 
6753,1702 
2755,306 
5826,3003 
6520,4187 
685,4594 
7741,4315 
2753,9726 
8191,489 
2739,3337 
5468,5285 
1531,604 
8854,889 
6641,7644 
6353,7126 
9832,2241 
444,6750 
258,6637 
6406,3159 
5584,7319 
8535,3422 
5465,4206 
6463,6788 
7319,8634 
864,5276 
8314,5145 
9367,655 
2041,1483 
3098,8349 
2752,2451 
6306,7426 
1750,2062 
1203,7847 
2158,9153 
3087,7907 
282,9561 
7507,3613 
7494,1443 
2450,9104 
8920,6969 
3135,7904 
7072,3338 
2493,5476 
9460,8178 
6406,8827 
3047,8349 
1019,1752 
5300,1837 
672,8156 
7112,6326 
7450,2899 
3796,8206 
2836,5653 
5341,4151 
9418,8181 
6957,1470 
7215,230 
8837,3956 
3885,3908 
3308,2738 
7346,2852 
2104,9199 
9633,4675 
7937,5161 
8306,413 
738,7279 
3044,1378 
4887,6141 
305,4242 
7846,9673 
5773,8036 
5774,4844 
6015,3598 
3073,3163 
3034,4968 
5672,2954 
7124,3652 
3026,5122 
1380,3771 
9633,206 
8384,4434 
8983,6455 
8685,3298 
7869,6178 
3518,3877 
5462,2910 
1229,5272 
8059,3295 
883,6240 
9117,7769 
7067,3292 
2706,2681 
9245,1930 
7332,3724 
9647,9744 
1951,4810 
100,310 
8595,1467 
5445,8193 
6978,6421 
5376,4458 
3344,2806 
5390,3340 
2285,6562 
1450,2842 
3429,3205 
1883,4056 
2202,9440 
5268,6263 
6366,1190 
4544,8052 
8839,5491 
588,4702 
2769,8862 
5315,5599 
1227,4054 
3522,8577 
2606,2482 
5492,5029 
7206,8365 
4316,8129 
9319,6221 
3000,9650 
5483,5313 
6491,6292 
3767,9899 
2548,9365 
8347,7941 
9341,1272 
9317,4122 
5824,5408 
2702,6067 
1590,3676 
9074,2375 
9971,5293 
4610,5991 
6874,2604 
1450,603 
9670,4798 
2797,3269 
8811,8903 
215,353 
7261,6513 
8316,7870 
2992,6086 
6135,4590 
710,9623 
5972,2360 
7829,3283 
7803,9702 
383,3332 
374,4285 
8268,4556 
5939,7892 
3046,4618 
434,1181 
5000,8251 
6475,3264 
7918,763 
2952,1384 
3142,1742 
6018,6671 
2828,2394 
4222,9498 
119,9649 
5828,8886 
1975,4684 
7232,3665 
820,7067 
6362,4732 
8178,7894 
1552,7016 
205,994 
3045,1478 
3591,6006 
3703,7918 
9269,5926 
2430,3918 
9687,1619 
3796,374 
583,1003 
4520,4154 
9870,9701 
2268,2247 
5137,7211 
5477,35 
9904,9566 
4732,7894 
8119,5517 
7340,2549 
8149,5424 
2444,6343 
4257,8183 
1171,4701 
5987,5138 
3806,398 
9863,5637 
8341,6429 
4320,4837 
9816,8178 
471,1884 
7758,6581 
3101,8823 
3707,8461 
9569,5051 
428,4322 
9416,2724 
6337,8446 
8176,1523 
5356,4225 
6280,2205 
9687,993 
3996,4522 
292,9774 
7334,6959 
1656,2519 
4471,1023 
2245,6946 
1404,9500 
7042,4289 
3928,6013 
7268,8061 
9595,8266 
3998,1352 
3384,8402 
2257,623 
5236,4692 
3753,9995 
3521,2538 
3611,4638 
3032,3724 
1153,6823 
4497,2870 
5087,8275 
7888,1861 
9583,2864 
9235,676 
2082,5000 
8941,792 
7896,3167 
8775,2096 
1326,2323 
1148,1037 
3476,1671 
7941,1102 
911,1955 
4768,9897 
2475,5885 
697,499 
6171,1711 
3686,7528 
2312,8340 
9374,1427 
6532,9269 
210,1592 
2981,1375 
9075,6286 
5740,9229 
1283,4516 
6171,853 
7695,2818 
9607,4482 
4175,3187 
4368,8887 
3054,3000 
9630,5520 
8114,2574 
130,7696 
2918,530 
6715,1149 
5608,5514 
9477,7604 
9810,5025 
2037,4334 
6543,3220 
1603,9211 
8177,9762 
9495,2066 
6396,5041 
328,4762 
360,8103 
5521,7920 
4994,7521 
7305,2136 
4774,6496 
3076,6767 
3875,6009 
5678,4722 
1203,6711 
972,620 
3348,940 
6685,9188 
2097,3104 
4827,3066 
5590,5109 
3142,8387 
4751,5963 
4618,3230 
1299,6434 
1432,5170 
3458,9362 
3887,1190 
9641,9481 
7192,9980 
5674,1635 
9463,2730 
4970,2782 
3926,253 
129,9658 
7951,3714 
9352,2438 
3121,2930 
1076,4971 
6803,7176 
5148,5003 
9127,9929 
6845,4474 
4093,9747 
4597,1787 
2290,5959 
7226,1636 
4676,6630 
6906,503 
2938,657 
6583,5214 
7301,6467 
8468,395 
3154,3926 
4535,2673 
4713,1581 
7592,7155 
3073,4984 
74,794 
8556,7745 
11,6322 
4035,5768 
8356,2414 
367,356 
8056,4810 
853,6735 
64,3217 
6116,1142 
9365,6420 
9658,497 
31,664 
9806,5550 
3048,5032 
5048,8389 
9468,8207 
496,9761 
1728,7067 
8336,23 
4485,3867 
102,9190 
2610,8970 
2855,123 
1752,9728 
6343,3651 
7466,8154 
3114,5743 
6816,3839 
2612,9482 
8011,2947 
5991,6473 
9842,2162 
2763,2009 
3831,8049 
2865,7427 
445,3427 
39,9452 
1934,5022 
1451,926 
1142,6962 
9296,8343 
511,8321 
1254,2325 
5953,6434 
520,8647 
2239,6966 
1225,1950 
22,5258 
7484,7905 
4809,8768 
9602,6012 
7317,7706 
513,1424 
481,1074 
563,6902 
1270,6797 
6144,8479 
9777,2099 
9267,3766 
7788,9594 
7181,5959 
77,2118 
2878,385 
1192,4619 
4469,7804 
7642,9769 
6306,875 
2360,9612 
9137,7859 
4972,6589 
4376,1876 
6764,9751 
1536,7818 
9064,8107 
245,2659 
998,2267 
347,8945 
7510,8054 
9458,7876 
3568,3073 
5231,4334 
743,9992 
2386,6821 
1476,5865 
8358,3805 
6583,6922 
9479,959 
6253,27 
5698,7241 
8520,8960 
6278,6081 
8813,1994 
4227,375 
887,4007 
4371,6631 
5574,7279 
292,7242 
2666,6778 
9839,6565 
1478,7605 
9828,8321 
9294,3079 
4700,3756 
4765,5815 
5242,9191 
6300,2052 
